repayment_id,transaction_id,retailer_id,order_date,due_date,payment_date,amount_due,amount_paid,days_late,payment_status
REP_00000228,TXN_00000228,RTL_000053,2024-12-09,2025-01-08,2025-01-11,3610,3610,3,Paid (Slight Delay)
REP_00000229,TXN_00000229,RTL_000053,2024-12-26,2025-01-25,2025-02-05,5958,5958,11,Paid Late
REP_00000230,TXN_00000230,RTL_000054,2024-10-01,2024-10-31,2024-11-01,10072,10072,1,Paid (Slight Delay)
REP_00000231,TXN_00000231,RTL_000054,2024-10-03,2024-11-02,2024-11-04,12099,12099,2,Paid (Slight Delay)
REP_00000232,TXN_00000232,RTL_000054,2024-10-05,2024-11-04,2024-11-04,11824,11824,0,Paid On Time
REP_00000233,TXN_00000233,RTL_000054,2024-10-07,2024-11-06,2024-11-08,13797,13797,2,Paid (Slight Delay)
REP_00000234,TXN_00000234,RTL_000054,2024-10-09,2024-11-08,2024-11-08,11827,11827,0,Paid On Time
REP_00000235,TXN_00000235,RTL_000054,2024-10-10,2024-11-09,2024-11-10,9001,9001,1,Paid (Slight Delay)
REP_00000236,TXN_00000236,RTL_000054,2024-10-12,2024-11-11,2024-11-11,12199,12199,0,Paid On Time
REP_00000237,TXN_00000237,RTL_000054,2024-10-12,2024-11-11,2024-11-13,15085,15085,2,Paid (Slight Delay)
REP_00000238,TXN_00000238,RTL_000054,2024-10-20,2024-11-19,2024-11-21,8589,8589,2,Paid (Slight Delay)
REP_00000239,TXN_00000239,RTL_000054,2024-10-21,2024-11-20,2024-11-22,11060,11060,2,Paid (Slight Delay)
REP_00000240,TXN_00000240,RTL_000054,2024-10-24,2024-11-23,2024-11-24,11034,11034,1,Paid (Slight Delay)
REP_00000241,TXN_00000241,RTL_000054,2024-10-26,2024-11-25,2024-11-25,11613,11613,0,Paid On Time
REP_00000242,TXN_00000242,RTL_000054,2024-10-31,2024-11-30,2024-12-01,9325,9325,1,Paid (Slight Delay)
REP_00000243,TXN_00000243,RTL_000054,2024-10-31,2024-11-30,2024-12-01,10160,10160,1,Paid (Slight Delay)
REP_00000244,TXN_00000244,RTL_000054,2024-11-04,2024-12-04,2024-12-06,9229,9229,2,Paid (Slight Delay)
REP_00000245,TXN_00000245,RTL_000054,2024-11-06,2024-12-06,2024-12-08,11827,11827,2,Paid (Slight Delay)
REP_00000246,TXN_00000246,RTL_000054,2024-11-15,2024-12-15,2024-12-15,13134,13134,0,Paid On Time
REP_00000247,TXN_00000247,RTL_000054,2024-11-21,2024-12-21,2024-12-22,7541,7541,1,Paid (Slight Delay)
REP_00000248,TXN_00000248,RTL_000054,2024-11-22,2024-12-22,2024-12-24,9802,9802,2,Paid (Slight Delay)
REP_00000249,TXN_00000249,RTL_000054,2024-11-23,2024-12-23,2024-12-24,4660,4660,1,Paid (Slight Delay)
REP_00000250,TXN_00000250,RTL_000054,2024-12-01,2024-12-31,2025-01-02,3812,3812,2,Paid (Slight Delay)
REP_00000251,TXN_00000251,RTL_000054,2024-12-03,2025-01-02,2025-01-02,13965,13965,0,Paid On Time
REP_00000252,TXN_00000252,RTL_000054,2024-12-04,2025-01-03,2025-01-04,6776,6776,1,Paid (Slight Delay)
REP_00000253,TXN_00000253,RTL_000054,2024-12-04,2025-01-03,2025-01-03,11650,11650,0,Paid On Time
REP_00000254,TXN_00000254,RTL_000054,2024-12-10,2025-01-09,2025-01-10,9542,9542,1,Paid (Slight Delay)
REP_00000255,TXN_00000255,RTL_000054,2024-12-12,2025-01-11,2025-01-11,7536,7536,0,Paid On Time
REP_00000256,TXN_00000256,RTL_000054,2024-12-16,2025-01-15,2025-01-15,5374,5374,0,Paid On Time
REP_00000257,TXN_00000257,RTL_000056,2024-10-01,2024-10-31,2024-11-01,10045,10045,1,Paid (Slight Delay)
REP_00000258,TXN_00000258,RTL_000056,2024-10-03,2024-11-02,2024-11-03,13837,13837,1,Paid (Slight Delay)
REP_00000259,TXN_00000259,RTL_000056,2024-10-07,2024-11-06,2024-11-07,28099,28099,1,Paid (Slight Delay)
REP_00000260,TXN_00000260,RTL_000056,2024-10-09,2024-11-08,2024-11-10,19073,19073,2,Paid (Slight Delay)
REP_00000261,TXN_00000261,RTL_000056,2024-10-10,2024-11-09,2024-11-09,25346,25346,0,Paid On Time
REP_00000262,TXN_00000262,RTL_000056,2024-10-13,2024-11-12,2024-11-12,19578,19578,0,Paid On Time
REP_00000263,TXN_00000263,RTL_000056,2024-10-20,2024-11-19,2024-11-21,29302,29302,2,Paid (Slight Delay)
REP_00000264,TXN_00000264,RTL_000056,2024-10-25,2024-11-24,2024-11-24,28270,28270,0,Paid On Time
REP_00000265,TXN_00000265,RTL_000056,2024-10-30,2024-11-29,2024-12-01,19070,19070,2,Paid (Slight Delay)
REP_00000266,TXN_00000266,RTL_000056,2024-11-01,2024-12-01,2024-12-03,19082,19082,2,Paid (Slight Delay)
REP_00000267,TXN_00000267,RTL_000056,2024-11-12,2024-12-12,2024-12-14,24728,24728,2,Paid (Slight Delay)
REP_00000268,TXN_00000268,RTL_000056,2024-11-12,2024-12-12,2024-12-14,1521,1521,2,Paid (Slight Delay)
REP_00000269,TXN_00000269,RTL_000056,2024-11-13,2024-12-13,2024-12-14,22297,22297,1,Paid (Slight Delay)
REP_00000270,TXN_00000270,RTL_000056,2024-11-22,2024-12-22,2024-12-24,19276,19276,2,Paid (Slight Delay)
REP_00000271,TXN_00000271,RTL_000056,2024-11-26,2024-12-26,2024-12-28,24180,24180,2,Paid (Slight Delay)
REP_00000272,TXN_00000272,RTL_000056,2024-12-04,2025-01-03,2025-01-05,23920,23920,2,Paid (Slight Delay)
REP_00000273,TXN_00000273,RTL_000056,2024-12-05,2025-01-04,2025-01-06,25003,25003,2,Paid (Slight Delay)
REP_00000274,TXN_00000274,RTL_000056,2024-12-09,2025-01-08,2025-01-09,14956,14956,1,Paid (Slight Delay)
REP_00000275,TXN_00000275,RTL_000056,2024-12-13,2025-01-12,2025-01-12,31778,31778,0,Paid On Time
REP_00000276,TXN_00000276,RTL_000056,2024-12-14,2025-01-13,2025-01-13,12567,12567,0,Paid On Time
REP_00000277,TXN_00000277,RTL_000056,2024-12-18,2025-01-17,2025-01-17,18326,18326,0,Paid On Time
REP_00000278,TXN_00000278,RTL_000056,2024-12-20,2025-01-19,2025-01-21,23037,23037,2,Paid (Slight Delay)
REP_00000279,TXN_00000279,RTL_000058,2024-09-24,2024-10-24,2024-10-24,17173,17173,0,Paid On Time
REP_00000280,TXN_00000280,RTL_000058,2024-09-25,2024-10-25,2024-10-30,29587,29587,5,Paid (Slight Delay)
REP_00000281,TXN_00000281,RTL_000058,2024-09-26,2024-10-26,2024-10-26,19123,19123,0,Paid On Time
REP_00000282,TXN_00000282,RTL_000058,2024-09-29,2024-10-29,2024-11-02,18757,18757,4,Paid (Slight Delay)
REP_00000283,TXN_00000283,RTL_000058,2024-09-30,2024-10-30,2024-11-04,7901,7901,5,Paid (Slight Delay)
REP_00000284,TXN_00000284,RTL_000058,2024-10-01,2024-10-31,2024-11-01,14906,14906,1,Paid (Slight Delay)
REP_00000285,TXN_00000285,RTL_000058,2024-10-04,2024-11-03,2024-11-07,23232,23232,4,Paid (Slight Delay)
REP_00000286,TXN_00000286,RTL_000058,2024-10-06,2024-11-05,2024-11-05,17139,17139,0,Paid On Time
REP_00000287,TXN_00000287,RTL_000058,2024-10-09,2024-11-08,2024-11-08,23247,23247,0,Paid On Time
REP_00000288,TXN_00000288,RTL_000058,2024-10-11,2024-11-10,2024-11-14,23411,23411,4,Paid (Slight Delay)
REP_00000289,TXN_00000289,RTL_000058,2024-10-16,2024-11-15,2024-11-17,13789,13789,2,Paid (Slight Delay)
REP_00000290,TXN_00000290,RTL_000058,2024-10-19,2024-11-18,2024-11-24,21910,21910,6,Paid (Slight Delay)
REP_00000291,TXN_00000291,RTL_000058,2024-11-04,2024-12-04,2024-12-09,21247,21247,5,Paid (Slight Delay)
REP_00000292,TXN_00000292,RTL_000058,2024-11-28,2024-12-28,2024-12-28,13728,13728,0,Paid On Time
REP_00000293,TXN_00000293,RTL_000058,2024-12-05,2025-01-04,2025-01-06,26976,26976,2,Paid (Slight Delay)
REP_00000294,TXN_00000294,RTL_000058,2024-12-06,2025-01-05,2025-01-09,12348,12348,4,Paid (Slight Delay)
REP_00000295,TXN_00000295,RTL_000058,2024-12-14,2025-01-13,2025-01-16,24409,24409,3,Paid (Slight Delay)
REP_00000296,TXN_00000296,RTL_000058,2024-12-27,2025-01-26,2025-01-29,18699,18699,3,Paid (Slight Delay)
REP_00000297,TXN_00000297,RTL_000059,2024-10-05,2024-11-04,2024-11-05,10321,10321,1,Paid (Slight Delay)
REP_00000298,TXN_00000298,RTL_000059,2024-10-11,2024-11-10,2024-11-11,11604,11604,1,Paid (Slight Delay)
REP_00000299,TXN_00000299,RTL_000059,2024-10-12,2024-11-11,2024-11-11,11652,11652,0,Paid On Time
REP_00000300,TXN_00000300,RTL_000059,2024-10-14,2024-11-13,2024-11-15,7185,7185,2,Paid (Slight Delay)
REP_00000301,TXN_00000301,RTL_000059,2024-10-23,2024-11-22,2024-11-24,9467,9467,2,Paid (Slight Delay)
REP_00000302,TXN_00000302,RTL_000059,2024-10-24,2024-11-23,2024-11-23,14619,14619,0,Paid On Time
REP_00000303,TXN_00000303,RTL_000059,2024-11-14,2024-12-14,2024-12-14,8919,8919,0,Paid On Time
REP_00000304,TXN_00000304,RTL_000059,2024-11-22,2024-12-22,2024-12-24,13545,13545,2,Paid (Slight Delay)
REP_00000305,TXN_00000305,RTL_000059,2024-11-29,2024-12-29,2024-12-31,9661,9661,2,Paid (Slight Delay)
REP_00000306,TXN_00000306,RTL_000059,2024-11-30,2024-12-30,2024-12-30,12647,12647,0,Paid On Time
REP_00000307,TXN_00000307,RTL_000059,2024-12-01,2024-12-31,2025-01-01,8743,8743,1,Paid (Slight Delay)
REP_00000308,TXN_00000308,RTL_000059,2024-12-03,2025-01-02,2025-01-04,11817,11817,2,Paid (Slight Delay)
REP_00000309,TXN_00000309,RTL_000059,2024-12-09,2025-01-08,2025-01-08,12726,12726,0,Paid On Time
REP_00000310,TXN_00000310,RTL_000059,2024-12-14,2025-01-13,2025-01-15,7030,7030,2,Paid (Slight Delay)
REP_00000311,TXN_00000311,RTL_000059,2024-12-15,2025-01-14,2025-01-14,3411,3411,0,Paid On Time
REP_00000312,TXN_00000312,RTL_000059,2024-12-19,2025-01-18,2025-01-18,15056,15056,0,Paid On Time
REP_00000313,TXN_00000313,RTL_000059,2024-12-24,2025-01-23,2025-01-23,10324,10324,0,Paid On Time
REP_00000314,TXN_00000314,RTL_000059,2024-12-26,2025-01-25,2025-01-27,5405,5405,2,Paid (Slight Delay)
REP_00000315,TXN_00000315,RTL_000059,2024-12-27,2025-01-26,2025-01-28,9597,9597,2,Paid (Slight Delay)
REP_00000316,TXN_00000316,RTL_000060,2024-08-26,2024-09-25,2024-09-26,2846,2846,1,Paid (Slight Delay)
REP_00000317,TXN_00000317,RTL_000060,2024-08-31,2024-09-30,2024-10-03,9222,9222,3,Paid (Slight Delay)
REP_00000318,TXN_00000318,RTL_000060,2024-09-13,2024-10-13,2024-10-18,6152,6152,5,Paid (Slight Delay)
REP_00000319,TXN_00000319,RTL_000060,2024-09-24,2024-10-24,2024-10-30,5641,5641,6,Paid (Slight Delay)
REP_00000320,TXN_00000320,RTL_000060,2024-10-05,2024-11-04,2024-11-08,7718,7718,4,Paid (Slight Delay)
REP_00000321,TXN_00000321,RTL_000060,2024-10-24,2024-11-23,2024-11-29,7806,7806,6,Paid (Slight Delay)
REP_00000322,TXN_00000322,RTL_000060,2024-10-27,2024-11-26,2024-11-28,6595,6595,2,Paid (Slight Delay)
REP_00000323,TXN_00000323,RTL_000060,2024-10-30,2024-11-29,2024-12-03,7456,7456,4,Paid (Slight Delay)
REP_00000324,TXN_00000324,RTL_000060,2024-11-04,2024-12-04,2024-12-05,8671,8671,1,Paid (Slight Delay)
REP_00000325,TXN_00000325,RTL_000060,2024-11-09,2024-12-09,2024-12-13,10494,10494,4,Paid (Slight Delay)
REP_00000326,TXN_00000326,RTL_000060,2024-12-08,2025-01-07,2025-01-07,4117,4117,0,Paid On Time
REP_00000327,TXN_00000327,RTL_000064,2024-08-16,2024-09-15,2024-09-20,7332,7332,5,Paid (Slight Delay)
REP_00000328,TXN_00000328,RTL_000064,2024-08-31,2024-09-30,2024-10-13,12403,12403,13,Paid Late
REP_00000329,TXN_00000329,RTL_000064,2024-09-05,2024-10-05,2024-10-11,10182,10182,6,Paid (Slight Delay)
REP_00000330,TXN_00000330,RTL_000064,2024-09-11,2024-10-11,2024-10-20,8830,8830,9,Paid Late
REP_00000331,TXN_00000331,RTL_000064,2024-09-25,2024-10-25,2024-10-30,10698,10698,5,Paid (Slight Delay)
REP_00000332,TXN_00000332,RTL_000064,2024-10-01,2024-10-31,2024-11-08,10391,10391,8,Paid Late
REP_00000333,TXN_00000333,RTL_000064,2024-10-10,2024-11-09,2024-11-22,11520,11520,13,Paid Late
REP_00000334,TXN_00000334,RTL_000064,2024-10-20,2024-11-19,2024-11-29,9856,9856,10,Paid Late
REP_00000335,TXN_00000335,RTL_000064,2024-10-29,2024-11-28,2024-12-08,7506,7506,10,Paid Late
REP_00000336,TXN_00000336,RTL_000064,2024-11-18,2024-12-18,2024-12-22,7487,7487,4,Paid (Slight Delay)
REP_00000337,TXN_00000337,RTL_000064,2024-11-27,2024-12-27,2025-01-06,8832,8832,10,Paid Late
REP_00000338,TXN_00000338,RTL_000064,2024-12-12,2025-01-11,2025-01-15,4304,4304,4,Paid (Slight Delay)
REP_00000339,TXN_00000339,RTL_000064,2024-12-24,2025-01-23,2025-01-29,9628,9628,6,Paid (Slight Delay)
REP_00000340,TXN_00000340,RTL_000064,2024-12-28,2025-01-27,2025-01-31,15281,15281,4,Paid (Slight Delay)
REP_00000341,TXN_00000341,RTL_000066,2024-12-24,2025-01-23,2025-01-28,15275,15275,5,Paid (Slight Delay)
REP_00000342,TXN_00000342,RTL_000066,2024-12-25,2025-01-24,2025-01-24,13726,13726,0,Paid On Time
REP_00000343,TXN_00000343,RTL_000066,2024-12-26,2025-01-25,2025-01-31,14204,14204,6,Paid (Slight Delay)
REP_00000344,TXN_00000344,RTL_000066,2024-12-26,2025-01-25,2025-01-27,8904,8904,2,Paid (Slight Delay)
REP_00000345,TXN_00000345,RTL_000066,2024-12-26,2025-01-25,2025-01-28,14190,14190,3,Paid (Slight Delay)
REP_00000346,TXN_00000346,RTL_000066,2024-12-27,2025-01-26,2025-01-26,10059,10059,0,Paid On Time
REP_00000347,TXN_00000347,RTL_000066,2024-12-27,2025-01-26,2025-01-26,20097,20097,0,Paid On Time
REP_00000348,TXN_00000348,RTL_000066,2024-12-29,2025-01-28,2025-02-01,16539,16539,4,Paid (Slight Delay)
REP_00000349,TXN_00000349,RTL_000066,2024-12-29,2025-01-28,2025-02-01,14136,14136,4,Paid (Slight Delay)
REP_00000350,TXN_00000350,RTL_000066,2024-12-30,2025-01-29,2025-01-31,14877,14877,2,Paid (Slight Delay)
REP_00000351,TXN_00000351,RTL_000066,2024-12-30,2025-01-29,2025-01-30,15255,15255,1,Paid (Slight Delay)
REP_00000352,TXN_00000352,RTL_000066,2024-12-30,2025-01-29,2025-01-29,16449,16449,0,Paid On Time
REP_00000353,TXN_00000353,RTL_000071,2024-09-03,2024-10-03,2024-10-14,11568,11568,11,Paid Late
REP_00000354,TXN_00000354,RTL_000071,2024-10-03,2024-11-02,2024-11-20,6166,6166,18,Paid Late
REP_00000355,TXN_00000355,RTL_000071,2024-11-14,2024-12-14,2024-12-27,5136,5136,13,Paid Late
REP_00000356,TXN_00000356,RTL_000071,2024-11-18,2024-12-18,2025-01-07,5371,5371,20,Paid Late
REP_00000357,TXN_00000357,RTL_000071,2024-11-28,2024-12-28,2025-01-04,6250,6250,7,Paid (Slight Delay)
REP_00000358,TXN_00000358,RTL_000071,2024-12-01,2024-12-31,2025-01-20,6754,6754,20,Paid Late
REP_00000359,TXN_00000359,RTL_000071,2024-12-03,2025-01-02,2025-01-17,4865,4865,15,Paid Late
REP_00000360,TXN_00000360,RTL_000073,2024-08-18,2024-09-17,2024-09-19,22423,22423,2,Paid (Slight Delay)
REP_00000361,TXN_00000361,RTL_000073,2024-08-19,2024-09-18,2024-09-20,20723,20723,2,Paid (Slight Delay)
REP_00000362,TXN_00000362,RTL_000073,2024-09-07,2024-10-07,2024-10-07,32941,32941,0,Paid On Time
REP_00000363,TXN_00000363,RTL_000073,2024-09-10,2024-10-10,2024-10-12,15577,15577,2,Paid (Slight Delay)
REP_00000364,TXN_00000364,RTL_000073,2024-09-16,2024-10-16,2024-10-17,22654,22654,1,Paid (Slight Delay)
REP_00000365,TXN_00000365,RTL_000073,2024-09-27,2024-10-27,2024-10-28,34582,34582,1,Paid (Slight Delay)
REP_00000366,TXN_00000366,RTL_000073,2024-09-30,2024-10-30,2024-10-31,23220,23220,1,Paid (Slight Delay)
REP_00000367,TXN_00000367,RTL_000073,2024-10-06,2024-11-05,2024-11-05,21693,21693,0,Paid On Time
REP_00000368,TXN_00000368,RTL_000073,2024-10-07,2024-11-06,2024-11-08,27403,27403,2,Paid (Slight Delay)
REP_00000369,TXN_00000369,RTL_000073,2024-10-24,2024-11-23,2024-11-24,14916,14916,1,Paid (Slight Delay)
REP_00000370,TXN_00000370,RTL_000073,2024-11-14,2024-12-14,2024-12-14,31331,31331,0,Paid On Time
REP_00000371,TXN_00000371,RTL_000073,2024-11-16,2024-12-16,2024-12-18,15914,15914,2,Paid (Slight Delay)
REP_00000372,TXN_00000372,RTL_000073,2024-12-01,2024-12-31,2024-12-31,17140,17140,0,Paid On Time
REP_00000373,TXN_00000373,RTL_000073,2024-12-07,2025-01-06,2025-01-06,29103,29103,0,Paid On Time
REP_00000374,TXN_00000374,RTL_000073,2024-12-12,2025-01-11,2025-01-12,23861,23861,1,Paid (Slight Delay)
REP_00000375,TXN_00000375,RTL_000073,2024-12-15,2025-01-14,2025-01-14,18077,18077,0,Paid On Time
REP_00000376,TXN_00000376,RTL_000073,2024-12-20,2025-01-19,2025-01-19,18281,18281,0,Paid On Time
REP_00000377,TXN_00000377,RTL_000075,2024-12-07,2025-01-06,2025-01-06,21765,21765,0,Paid On Time
REP_00000378,TXN_00000378,RTL_000075,2024-12-08,2025-01-07,2025-01-10,15258,15258,3,Paid (Slight Delay)
REP_00000379,TXN_00000379,RTL_000075,2024-12-09,2025-01-08,2025-01-13,18928,18928,5,Paid (Slight Delay)
REP_00000380,TXN_00000380,RTL_000075,2024-12-12,2025-01-11,2025-01-11,28891,28891,0,Paid On Time
REP_00000381,TXN_00000381,RTL_000075,2024-12-13,2025-01-12,2025-01-15,22269,22269,3,Paid (Slight Delay)
REP_00000382,TXN_00000382,RTL_000075,2024-12-13,2025-01-12,2025-01-17,5938,5938,5,Paid (Slight Delay)
REP_00000383,TXN_00000383,RTL_000075,2024-12-14,2025-01-13,2025-01-19,20957,20957,6,Paid (Slight Delay)
REP_00000384,TXN_00000384,RTL_000075,2024-12-14,2025-01-13,2025-01-16,12049,12049,3,Paid (Slight Delay)
REP_00000385,TXN_00000385,RTL_000075,2024-12-14,2025-01-13,2025-01-15,16928,16928,2,Paid (Slight Delay)
REP_00000386,TXN_00000386,RTL_000075,2024-12-17,2025-01-16,2025-01-16,19558,19558,0,Paid On Time
REP_00000387,TXN_00000387,RTL_000075,2024-12-24,2025-01-23,2025-01-27,11791,11791,4,Paid (Slight Delay)
REP_00000388,TXN_00000388,RTL_000075,2024-12-24,2025-01-23,2025-01-23,9707,9707,0,Paid On Time
REP_00000389,TXN_00000389,RTL_000075,2024-12-28,2025-01-27,2025-01-30,10118,10118,3,Paid (Slight Delay)
REP_00000390,TXN_00000390,RTL_000075,2024-12-30,2025-01-29,2025-01-31,30620,30620,2,Paid (Slight Delay)
REP_00000391,TXN_00000391,RTL_000078,2024-12-29,2025-01-28,2025-01-30,9782,9782,2,Paid (Slight Delay)
REP_00000392,TXN_00000392,RTL_000078,2024-12-29,2025-01-28,2025-01-30,20286,20286,2,Paid (Slight Delay)
REP_00000393,TXN_00000393,RTL_000078,2024-12-29,2025-01-28,2025-01-30,13429,13429,2,Paid (Slight Delay)
REP_00000394,TXN_00000394,RTL_000078,2024-12-29,2025-01-28,2025-01-30,12625,12625,2,Paid (Slight Delay)
REP_00000395,TXN_00000395,RTL_000078,2024-12-29,2025-01-28,2025-01-30,12434,12434,2,Paid (Slight Delay)
REP_00000396,TXN_00000396,RTL_000078,2024-12-29,2025-01-28,2025-01-30,11365,11365,2,Paid (Slight Delay)
REP_00000397,TXN_00000397,RTL_000078,2024-12-29,2025-01-28,2025-01-29,9991,9991,1,Paid (Slight Delay)
REP_00000398,TXN_00000398,RTL_000078,2024-12-29,2025-01-28,2025-01-28,13601,13601,0,Paid On Time
REP_00000399,TXN_00000399,RTL_000078,2024-12-30,2025-01-29,2025-01-31,17545,17545,2,Paid (Slight Delay)
REP_00000400,TXN_00000400,RTL_000078,2024-12-30,2025-01-29,2025-01-29,10420,10420,0,Paid On Time
REP_00000401,TXN_00000401,RTL_000078,2024-12-30,2025-01-29,2025-01-29,6014,6014,0,Paid On Time
REP_00000402,TXN_00000402,RTL_000078,2024-12-30,2025-01-29,2025-01-29,17415,17415,0,Paid On Time
REP_00000403,TXN_00000403,RTL_000078,2024-12-30,2025-01-29,2025-01-30,10761,10761,1,Paid (Slight Delay)
REP_00000404,TXN_00000404,RTL_000078,2024-12-30,2025-01-29,2025-01-31,14443,14443,2,Paid (Slight Delay)
REP_00000405,TXN_00000405,RTL_000078,2024-12-30,2025-01-29,2025-01-29,14399,14399,0,Paid On Time
REP_00000406,TXN_00000406,RTL_000078,2024-12-30,2025-01-29,2025-01-31,13711,13711,2,Paid (Slight Delay)
REP_00000407,TXN_00000407,RTL_000081,2024-12-16,2025-01-15,2025-01-21,3638,3638,6,Paid (Slight Delay)
REP_00000408,TXN_00000408,RTL_000081,2024-12-16,2025-01-15,2025-01-27,2296,2296,12,Paid Late
REP_00000409,TXN_00000409,RTL_000081,2024-12-19,2025-01-18,2025-01-21,10349,10349,3,Paid (Slight Delay)
REP_00000410,TXN_00000410,RTL_000081,2024-12-22,2025-01-21,2025-02-01,13482,13482,11,Paid Late
REP_00000411,TXN_00000411,RTL_000081,2024-12-26,2025-01-25,2025-02-03,12949,12949,9,Paid Late
REP_00000412,TXN_00000412,RTL_000081,2024-12-26,2025-01-25,2025-01-31,8948,8948,6,Paid (Slight Delay)
REP_00000413,TXN_00000413,RTL_000081,2024-12-29,2025-01-28,2025-02-02,9722,9722,5,Paid (Slight Delay)
REP_00000414,TXN_00000414,RTL_000081,2024-12-30,2025-01-29,2025-02-04,9684,9684,6,Paid (Slight Delay)
REP_00000415,TXN_00000415,RTL_000082,2024-12-02,2025-01-01,2025-01-07,8068,8068,6,Paid (Slight Delay)
REP_00000416,TXN_00000416,RTL_000082,2024-12-08,2025-01-07,2025-01-13,8134,8134,6,Paid (Slight Delay)
REP_00000417,TXN_00000417,RTL_000082,2024-12-08,2025-01-07,2025-01-09,8058,8058,2,Paid (Slight Delay)
REP_00000418,TXN_00000418,RTL_000082,2024-12-08,2025-01-07,2025-01-10,7128,7128,3,Paid (Slight Delay)
REP_00000419,TXN_00000419,RTL_000082,2024-12-11,2025-01-10,2025-01-11,5902,5902,1,Paid (Slight Delay)
REP_00000420,TXN_00000420,RTL_000082,2024-12-12,2025-01-11,2025-01-15,14581,14581,4,Paid (Slight Delay)
REP_00000421,TXN_00000421,RTL_000082,2024-12-13,2025-01-12,2025-01-15,5320,5320,3,Paid (Slight Delay)
REP_00000422,TXN_00000422,RTL_000082,2024-12-14,2025-01-13,2025-01-14,8702,8702,1,Paid (Slight Delay)
REP_00000423,TXN_00000423,RTL_000082,2024-12-20,2025-01-19,2025-01-23,11203,11203,4,Paid (Slight Delay)
REP_00000424,TXN_00000424,RTL_000082,2024-12-21,2025-01-20,2025-01-22,9605,9605,2,Paid (Slight Delay)
REP_00000425,TXN_00000425,RTL_000082,2024-12-21,2025-01-20,2025-01-20,6247,6247,0,Paid On Time
REP_00000426,TXN_00000426,RTL_000082,2024-12-24,2025-01-23,2025-01-24,11368,11368,1,Paid (Slight Delay)
REP_00000427,TXN_00000427,RTL_000082,2024-12-26,2025-01-25,2025-01-29,10312,10312,4,Paid (Slight Delay)
REP_00000428,TXN_00000428,RTL_000082,2024-12-28,2025-01-27,2025-01-30,6744,6744,3,Paid (Slight Delay)
REP_00000429,TXN_00000429,RTL_000082,2024-12-29,2025-01-28,2025-01-30,10599,10599,2,Paid (Slight Delay)
REP_00000430,TXN_00000430,RTL_000082,2024-12-29,2025-01-28,2025-01-29,11334,11334,1,Paid (Slight Delay)
REP_00000431,TXN_00000431,RTL_000083,2024-09-09,2024-10-09,2024-10-10,11074,11074,1,Paid (Slight Delay)
REP_00000432,TXN_00000432,RTL_000083,2024-09-22,2024-10-22,2024-10-24,21295,21295,2,Paid (Slight Delay)
REP_00000433,TXN_00000433,RTL_000083,2024-10-04,2024-11-03,2024-11-03,24547,24547,0,Paid On Time
REP_00000434,TXN_00000434,RTL_000083,2024-10-14,2024-11-13,2024-11-15,22791,22791,2,Paid (Slight Delay)
REP_00000435,TXN_00000435,RTL_000083,2024-10-14,2024-11-13,2024-11-15,33654,33654,2,Paid (Slight Delay)
REP_00000436,TXN_00000436,RTL_000083,2024-10-24,2024-11-23,2024-11-24,20742,20742,1,Paid (Slight Delay)
REP_00000437,TXN_00000437,RTL_000083,2024-10-26,2024-11-25,2024-11-26,16090,16090,1,Paid (Slight Delay)
REP_00000438,TXN_00000438,RTL_000083,2024-11-15,2024-12-15,2024-12-16,15986,15986,1,Paid (Slight Delay)
REP_00000439,TXN_00000439,RTL_000083,2024-11-16,2024-12-16,2024-12-17,29141,29141,1,Paid (Slight Delay)
REP_00000440,TXN_00000440,RTL_000083,2024-11-22,2024-12-22,2024-12-24,15378,15378,2,Paid (Slight Delay)
REP_00000441,TXN_00000441,RTL_000083,2024-12-04,2025-01-03,2025-01-04,31017,31017,1,Paid (Slight Delay)
REP_00000442,TXN_00000442,RTL_000083,2024-12-21,2025-01-20,2025-01-22,19709,19709,2,Paid (Slight Delay)
REP_00000443,TXN_00000443,RTL_000083,2024-12-24,2025-01-23,2025-01-25,21264,21264,2,Paid (Slight Delay)
REP_00000444,TXN_00000444,RTL_000083,2024-12-25,2025-01-24,2025-01-26,17422,17422,2,Paid (Slight Delay)
REP_00000445,TXN_00000445,RTL_000083,2024-12-25,2025-01-24,2025-01-26,24056,24056,2,Paid (Slight Delay)
REP_00000446,TXN_00000446,RTL_000084,2024-12-20,2025-01-19,2025-01-21,7060,7060,2,Paid (Slight Delay)
REP_00000447,TXN_00000447,RTL_000084,2024-12-20,2025-01-19,2025-01-21,5237,5237,2,Paid (Slight Delay)
