transaction_id,retailer_id,order_date,order_amount,num_products,product_categories,manufacturers,payment_method,credit_used,order_number
TXN_00000190,RTL_000038,2024-11-10,10810,5,Personal Care|Grains & Pasta|Cooking Ingredients|Confectionery|Baby Products,Nigerian Breweries|Dangote|Cadbury,BNPL,10810,19
TXN_00000191,RTL_000038,2024-11-22,9754,4,Baby Products|Frozen Foods|Snacks|Dairy,PZ Cussons|Nestle|Chi Limited,BNPL,9754,20
TXN_00000192,RTL_000038,2024-11-23,10675,2,Household Items|Cooking Ingredients,Cadbury|Coca-Cola,BNPL,10675,21
TXN_00000193,RTL_000038,2024-12-01,5136,3,Cooking Ingredients|Grains & Pasta|Confectionery,Nigerian Breweries|PZ Cussons|Unilever,BNPL,5136,22
TXN_00000194,RTL_000038,2024-12-02,5488,5,Personal Care|Snacks|Household Items|Baby Products|Cooking Ingredients,Procter & Gamble|Cadbury|Dangote,BNPL,5488,23
TXN_00000195,RTL_000038,2024-12-03,18834,1,Cooking Ingredients,Nestle,BNPL,18834,24
TXN_00000196,RTL_000038,2024-12-10,11639,2,Household Items|Frozen Foods,Coca-Cola|Flour Mills,BNPL,11639,25
TXN_00000197,RTL_000038,2024-12-14,9150,4,Confectionery|Cooking Ingredients|Household Items|Baby Products,Nigerian Breweries|Dangote|PZ Cussons,BNPL,9150,26
TXN_00000198,RTL_000038,2024-12-17,9847,5,Snacks|Cooking Ingredients|Beverages|Grains & Pasta|Confectionery,Nigerian Breweries|PZ Cussons|Chi Limited,BNPL,9847,27
TXN_00000199,RTL_000038,2024-12-25,18531,1,Household Items,Unilever,BNPL,18531,28
TXN_00000200,RTL_000038,2024-12-26,18095,4,Snacks|Baby Products|Dairy|Beverages,Nestle|Procter & Gamble|Coca-Cola,BNPL,18095,29
TXN_00000201,RTL_000040,2024-10-08,6478,2,Confectionery|Frozen Foods,Chi Limited|Nestle,BNPL,6478,1
TXN_00000202,RTL_000040,2024-10-24,4839,1,Dairy,Nestle,BNPL,4839,2
TXN_00000203,RTL_000040,2024-10-27,1776,3,Beverages|Confectionery|Grains & Pasta,Flour Mills|Nestle|Unilever,BNPL,1776,3
TXN_00000204,RTL_000040,2024-11-11,4864,1,Household Items,Procter & Gamble,BNPL,4864,4
TXN_00000205,RTL_000040,2024-11-14,4931,2,Grains & Pasta|Baby Products,Dangote|Nestle,BNPL,4931,5
TXN_00000206,RTL_000040,2024-11-24,4004,4,Beverages|Baby Products|Frozen Foods|Snacks,Procter & Gamble|Chi Limited|Dangote,BNPL,4004,6
TXN_00000207,RTL_000040,2024-11-28,5972,4,Snacks|Dairy|Grains & Pasta|Confectionery,Dangote|Coca-Cola|Nestle,BNPL,5972,7
TXN_00000208,RTL_000040,2024-12-03,2677,1,Personal Care,Nigerian Breweries,BNPL,2677,8
TXN_00000209,RTL_000040,2024-12-19,5301,5,Baby Products|Household Items|Beverages|Dairy|Personal Care,Cadbury|Nestle|Procter & Gamble,BNPL,5301,9
TXN_00000210,RTL_000040,2024-12-21,2528,3,Frozen Foods|Beverages|Cooking Ingredients,Nigerian Breweries|PZ Cussons|Procter & Gamble,BNPL,2528,10
TXN_00000211,RTL_000040,2024-12-25,5006,5,Cooking Ingredients|Grains & Pasta|Household Items|Confectionery|Baby Products,Flour Mills|Chi Limited|Cadbury,BNPL,5006,11
TXN_00000212,RTL_000048,2024-11-18,15665,1,Household Items,Dangote,BNPL,15665,1
TXN_00000213,RTL_000048,2024-11-22,10949,3,Dairy|Baby Products|Household Items,Nestle|Cadbury|Unilever,BNPL,10949,2
TXN_00000214,RTL_000048,2024-11-24,5319,4,Snacks|Personal Care|Baby Products|Cooking Ingredients,Nestle|Unilever|Cadbury,BNPL,5319,3
TXN_00000215,RTL_000048,2024-12-01,8691,3,Baby Products|Beverages|Cooking Ingredients,Dangote|PZ Cussons|Chi Limited,BNPL,8691,4
TXN_00000216,RTL_000048,2024-12-08,8504,1,Baby Products,Nestle,BNPL,8504,5
TXN_00000217,RTL_000048,2024-12-09,7261,5,Personal Care|Confectionery|Baby Products|Grains & Pasta|Dairy,Cadbury|Chi Limited|Procter & Gamble,BNPL,7261,6
TXN_00000218,RTL_000048,2024-12-09,8371,2,Personal Care|Cooking Ingredients,Unilever|Procter & Gamble,BNPL,8371,7
TXN_00000219,RTL_000048,2024-12-10,4003,3,Beverages|Dairy|Snacks,Procter & Gamble|Flour Mills|Unilever,BNPL,4003,8
TXN_00000220,RTL_000048,2024-12-15,13481,5,Confectionery|Grains & Pasta|Baby Products|Frozen Foods|Cooking Ingredients,Chi Limited|Flour Mills|Nestle,BNPL,13481,9
TXN_00000221,RTL_000048,2024-12-26,6494,3,Household Items|Personal Care|Snacks,Coca-Cola|Unilever|Chi Limited,BNPL,6494,10
TXN_00000222,RTL_000048,2024-12-28,11196,4,Dairy|Cooking Ingredients|Personal Care|Beverages,Flour Mills|Chi Limited|Procter & Gamble,BNPL,11196,11
TXN_00000223,RTL_000053,2024-10-27,9359,2,Baby Products|Snacks,Dangote|Procter & Gamble,BNPL,9359,1
TXN_00000224,RTL_000053,2024-10-28,8445,1,Cooking Ingredients,Nigerian Breweries,BNPL,8445,2
TXN_00000225,RTL_000053,2024-10-28,7990,3,Household Items|Snacks|Cooking Ingredients,Unilever|Nestle|Procter & Gamble,BNPL,7990,3
TXN_00000226,RTL_000053,2024-11-20,7873,2,Frozen Foods|Baby Products,Nigerian Breweries|Cadbury,BNPL,7873,4
TXN_00000227,RTL_000053,2024-11-28,4270,5,Dairy|Cooking Ingredients|Snacks|Grains & Pasta|Personal Care,Nestle|Cadbury|PZ Cussons,BNPL,4270,5
TXN_00000228,RTL_000053,2024-12-09,3610,2,Beverages|Snacks,Chi Limited|Dangote,BNPL,3610,6
TXN_00000229,RTL_000053,2024-12-26,5958,2,Snacks|Dairy,Nestle|Flour Mills,BNPL,5958,7
TXN_00000230,RTL_000054,2024-10-01,10072,3,Dairy|Confectionery|Snacks,PZ Cussons|Flour Mills|Nestle,BNPL,10072,1
TXN_00000231,RTL_000054,2024-10-03,12099,3,Cooking Ingredients|Household Items|Frozen Foods,Chi Limited|Procter & Gamble|PZ Cussons,BNPL,12099,2
TXN_00000232,RTL_000054,2024-10-05,11824,3,Snacks|Household Items|Grains & Pasta,Coca-Cola|Unilever|Cadbury,BNPL,11824,3
TXN_00000233,RTL_000054,2024-10-07,13797,5,Dairy|Grains & Pasta|Beverages|Cooking Ingredients|Personal Care,Cadbury|Nigerian Breweries|Nestle,BNPL,13797,4
TXN_00000234,RTL_000054,2024-10-09,11827,2,Grains & Pasta|Frozen Foods,Nigerian Breweries|Chi Limited,BNPL,11827,5
TXN_00000235,RTL_000054,2024-10-10,9001,5,Cooking Ingredients|Personal Care|Snacks|Beverages|Dairy,Unilever|Chi Limited|Flour Mills,BNPL,9001,6
TXN_00000236,RTL_000054,2024-10-12,12199,3,Frozen Foods|Personal Care|Household Items,Dangote|Procter & Gamble|Coca-Cola,BNPL,12199,7
TXN_00000237,RTL_000054,2024-10-12,15085,1,Confectionery,Nigerian Breweries,BNPL,15085,8
TXN_00000238,RTL_000054,2024-10-20,8589,5,Grains & Pasta|Dairy|Confectionery|Baby Products|Frozen Foods,Coca-Cola|Dangote|Nigerian Breweries,BNPL,8589,9
TXN_00000239,RTL_000054,2024-10-21,11060,4,Confectionery|Beverages|Snacks|Dairy,Chi Limited|Cadbury|Nigerian Breweries,BNPL,11060,10
TXN_00000240,RTL_000054,2024-10-24,11034,2,Beverages|Snacks,Cadbury|Nigerian Breweries,BNPL,11034,11
TXN_00000241,RTL_000054,2024-10-26,11613,3,Frozen Foods|Cooking Ingredients|Confectionery,Procter & Gamble|Dangote|Nestle,BNPL,11613,12
TXN_00000242,RTL_000054,2024-10-31,9325,5,Personal Care|Snacks|Dairy|Household Items|Frozen Foods,Cadbury|Procter & Gamble|Dangote,BNPL,9325,13
TXN_00000243,RTL_000054,2024-10-31,10160,3,Cooking Ingredients|Frozen Foods|Snacks,Flour Mills|Unilever|Nigerian Breweries,BNPL,10160,14
TXN_00000244,RTL_000054,2024-11-04,9229,4,Beverages|Household Items|Confectionery|Cooking Ingredients,Dangote|Nestle|Coca-Cola,BNPL,9229,15
TXN_00000245,RTL_000054,2024-11-06,11827,5,Personal Care|Confectionery|Baby Products|Frozen Foods|Cooking Ingredients,Nestle|Chi Limited|PZ Cussons,BNPL,11827,16
TXN_00000246,RTL_000054,2024-11-15,13134,1,Grains & Pasta,Nigerian Breweries,BNPL,13134,17
TXN_00000247,RTL_000054,2024-11-21,7541,2,Personal Care|Dairy,Dangote|Cadbury,BNPL,7541,18
TXN_00000248,RTL_000054,2024-11-22,9802,4,Frozen Foods|Grains & Pasta|Baby Products|Personal Care,Unilever|Chi Limited|Dangote,BNPL,9802,19
TXN_00000249,RTL_000054,2024-11-23,4660,2,Personal Care|Beverages,Nigerian Breweries|Dangote,BNPL,4660,20
TXN_00000250,RTL_000054,2024-12-01,3812,1,Personal Care,Coca-Cola,BNPL,3812,21
TXN_00000251,RTL_000054,2024-12-03,13965,2,Frozen Foods|Grains & Pasta,Chi Limited|Flour Mills,BNPL,13965,22
TXN_00000252,RTL_000054,2024-12-04,6776,5,Household Items|Dairy|Grains & Pasta|Beverages|Baby Products,Coca-Cola|Cadbury|Flour Mills,BNPL,6776,23
TXN_00000253,RTL_000054,2024-12-04,11650,2,Baby Products|Cooking Ingredients,Nigerian Breweries|Dangote,BNPL,11650,24
TXN_00000254,RTL_000054,2024-12-10,9542,3,Household Items|Cooking Ingredients|Grains & Pasta,Cadbury|Nestle|Flour Mills,BNPL,9542,25
TXN_00000255,RTL_000054,2024-12-12,7536,2,Dairy|Baby Products,Cadbury|Procter & Gamble,BNPL,7536,26
TXN_00000256,RTL_000054,2024-12-16,5374,1,Grains & Pasta,Cadbury,BNPL,5374,27
TXN_00000257,RTL_000056,2024-10-01,10045,3,Snacks|Grains & Pasta|Frozen Foods,Procter & Gamble|Coca-Cola|Nigerian Breweries,BNPL,10045,1
TXN_00000258,RTL_000056,2024-10-03,13837,2,Dairy|Cooking Ingredients,Procter & Gamble|Flour Mills,BNPL,13837,2
TXN_00000259,RTL_000056,2024-10-07,28099,1,Baby Products,Chi Limited,BNPL,28099,3
TXN_00000260,RTL_000056,2024-10-09,19073,2,Personal Care|Baby Products,Unilever|Chi Limited,BNPL,19073,4
TXN_00000261,RTL_000056,2024-10-10,25346,2,Grains & Pasta|Beverages,Nigerian Breweries|Cadbury,BNPL,25346,5
TXN_00000262,RTL_000056,2024-10-13,19578,2,Grains & Pasta|Beverages,Nestle|Chi Limited,BNPL,19578,6
TXN_00000263,RTL_000056,2024-10-20,29302,3,Household Items|Snacks|Grains & Pasta,PZ Cussons|Unilever|Cadbury,BNPL,29302,7
TXN_00000264,RTL_000056,2024-10-25,28270,1,Dairy,Nestle,BNPL,28270,8
TXN_00000265,RTL_000056,2024-10-30,19070,1,Confectionery,Unilever,BNPL,19070,9
TXN_00000266,RTL_000056,2024-11-01,19082,1,Confectionery,Nigerian Breweries,BNPL,19082,10
TXN_00000267,RTL_000056,2024-11-12,24728,5,Dairy|Cooking Ingredients|Baby Products|Household Items|Personal Care,Nestle|Flour Mills|Cadbury,BNPL,24728,11
TXN_00000268,RTL_000056,2024-11-12,1521,4,Household Items|Grains & Pasta|Confectionery|Baby Products,Chi Limited|Nestle|Coca-Cola,BNPL,1521,12
TXN_00000269,RTL_000056,2024-11-13,22297,4,Baby Products|Snacks|Beverages|Personal Care,Chi Limited|PZ Cussons|Nestle,BNPL,22297,13
TXN_00000270,RTL_000056,2024-11-22,19276,5,Grains & Pasta|Dairy|Cooking Ingredients|Beverages|Household Items,Flour Mills|Nigerian Breweries|Unilever,BNPL,19276,14
TXN_00000271,RTL_000056,2024-11-26,24180,3,Dairy|Confectionery|Snacks,Flour Mills|Procter & Gamble|Chi Limited,BNPL,24180,15
TXN_00000272,RTL_000056,2024-12-04,23920,4,Grains & Pasta|Snacks|Beverages|Frozen Foods,Cadbury|Chi Limited|Coca-Cola,BNPL,23920,16
TXN_00000273,RTL_000056,2024-12-05,25003,5,Personal Care|Grains & Pasta|Cooking Ingredients|Frozen Foods|Confectionery,Flour Mills|Unilever|Procter & Gamble,BNPL,25003,17
TXN_00000274,RTL_000056,2024-12-09,14956,1,Confectionery,Procter & Gamble,BNPL,14956,18
TXN_00000275,RTL_000056,2024-12-13,31778,1,Beverages,Cadbury,BNPL,31778,19
TXN_00000276,RTL_000056,2024-12-14,12567,4,Household Items|Personal Care|Cooking Ingredients|Beverages,Chi Limited|Nestle|PZ Cussons,BNPL,12567,20
TXN_00000277,RTL_000056,2024-12-18,18326,3,Beverages|Confectionery|Grains & Pasta,Coca-Cola|Nestle|Flour Mills,BNPL,18326,21
TXN_00000278,RTL_000056,2024-12-20,23037,5,Cooking Ingredients|Grains & Pasta|Snacks|Beverages|Frozen Foods,Coca-Cola|Dangote|Cadbury,BNPL,23037,22
TXN_00000279,RTL_000058,2024-09-24,17173,4,Confectionery|Personal Care|Baby Products|Household Items,Coca-Cola|Nigerian Breweries|Unilever,BNPL,17173,1
TXN_00000280,RTL_000058,2024-09-25,29587,1,Dairy,Dangote,BNPL,29587,2
TXN_00000281,RTL_000058,2024-09-26,19123,2,Beverages|Frozen Foods,Nigerian Breweries|Nestle,BNPL,19123,3
TXN_00000282,RTL_000058,2024-09-29,18757,3,Confectionery|Dairy|Snacks,Cadbury|Procter & Gamble|PZ Cussons,BNPL,18757,4
TXN_00000283,RTL_000058,2024-09-30,7901,3,Beverages|Confectionery|Snacks,Nigerian Breweries|Nestle|Procter & Gamble,BNPL,7901,5
TXN_00000284,RTL_000058,2024-10-01,14906,4,Grains & Pasta|Beverages|Dairy|Personal Care,Nigerian Breweries|Coca-Cola|Flour Mills,BNPL,14906,6
TXN_00000285,RTL_000058,2024-10-04,23232,3,Household Items|Cooking Ingredients|Snacks,Chi Limited|Flour Mills|Cadbury,BNPL,23232,7
TXN_00000286,RTL_000058,2024-10-06,17139,5,Dairy|Confectionery|Beverages|Snacks|Frozen Foods,Procter & Gamble|Unilever|Nigerian Breweries,BNPL,17139,8
TXN_00000287,RTL_000058,2024-10-09,23247,3,Baby Products|Household Items|Snacks,Nestle|Cadbury|Coca-Cola,BNPL,23247,9
TXN_00000288,RTL_000058,2024-10-11,23411,4,Dairy|Frozen Foods|Snacks|Grains & Pasta,Procter & Gamble|Flour Mills|Nestle,BNPL,23411,10
TXN_00000289,RTL_000058,2024-10-16,13789,3,Cooking Ingredients|Frozen Foods|Grains & Pasta,Nestle|Chi Limited|Unilever,BNPL,13789,11
TXN_00000290,RTL_000058,2024-10-19,21910,1,Snacks,Nestle,BNPL,21910,12
TXN_00000291,RTL_000058,2024-11-04,21247,5,Grains & Pasta|Snacks|Household Items|Dairy|Beverages,Nestle|Coca-Cola|Unilever,BNPL,21247,13
TXN_00000292,RTL_000058,2024-11-28,13728,1,Household Items,Nestle,BNPL,13728,14
TXN_00000293,RTL_000058,2024-12-05,26976,5,Household Items|Beverages|Frozen Foods|Confectionery|Snacks,Unilever|Procter & Gamble|Dangote,BNPL,26976,15
TXN_00000294,RTL_000058,2024-12-06,12348,1,Grains & Pasta,Coca-Cola,BNPL,12348,16
TXN_00000295,RTL_000058,2024-12-14,24409,1,Frozen Foods,PZ Cussons,BNPL,24409,17
TXN_00000296,RTL_000058,2024-12-27,18699,2,Grains & Pasta|Personal Care,Nigerian Breweries|Cadbury,BNPL,18699,18
TXN_00000297,RTL_000059,2024-10-05,10321,2,Cooking Ingredients|Household Items,Cadbury|Procter & Gamble,BNPL,10321,1
TXN_00000298,RTL_000059,2024-10-11,11604,4,Snacks|Frozen Foods|Grains & Pasta|Cooking Ingredients,Nestle|PZ Cussons|Procter & Gamble,BNPL,11604,2
TXN_00000299,RTL_000059,2024-10-12,11652,3,Grains & Pasta|Household Items|Dairy,Flour Mills|PZ Cussons|Nigerian Breweries,BNPL,11652,3
TXN_00000300,RTL_000059,2024-10-14,7185,2,Cooking Ingredients|Household Items,Procter & Gamble|Nestle,BNPL,7185,4
TXN_00000301,RTL_000059,2024-10-23,9467,2,Personal Care|Baby Products,Nestle|Nigerian Breweries,BNPL,9467,5
TXN_00000302,RTL_000059,2024-10-24,14619,1,Snacks,Procter & Gamble,BNPL,14619,6
TXN_00000303,RTL_000059,2024-11-14,8919,1,Cooking Ingredients,Procter & Gamble,BNPL,8919,7
TXN_00000304,RTL_000059,2024-11-22,13545,3,Frozen Foods|Household Items|Beverages,Cadbury|Coca-Cola|Flour Mills,BNPL,13545,8
TXN_00000305,RTL_000059,2024-11-29,9661,4,Dairy|Frozen Foods|Cooking Ingredients|Grains & Pasta,Unilever|Cadbury|Nigerian Breweries,BNPL,9661,9
TXN_00000306,RTL_000059,2024-11-30,12647,4,Dairy|Snacks|Cooking Ingredients|Household Items,Nestle|Procter & Gamble|PZ Cussons,BNPL,12647,10
TXN_00000307,RTL_000059,2024-12-01,8743,5,Grains & Pasta|Cooking Ingredients|Dairy|Baby Products|Personal Care,Procter & Gamble|Coca-Cola|Unilever,BNPL,8743,11
TXN_00000308,RTL_000059,2024-12-03,11817,1,Frozen Foods,Unilever,BNPL,11817,12
TXN_00000309,RTL_000059,2024-12-09,12726,4,Baby Products|Snacks|Confectionery|Cooking Ingredients,Coca-Cola|Nestle|Nigerian Breweries,BNPL,12726,13
TXN_00000310,RTL_000059,2024-12-14,7030,4,Personal Care|Baby Products|Frozen Foods|Confectionery,Flour Mills|Unilever|PZ Cussons,BNPL,7030,14
TXN_00000311,RTL_000059,2024-12-15,3411,5,Grains & Pasta|Household Items|Baby Products|Cooking Ingredients|Frozen Foods,Cadbury|Dangote|Nigerian Breweries,BNPL,3411,15
TXN_00000312,RTL_000059,2024-12-19,15056,1,Snacks,Unilever,BNPL,15056,16
TXN_00000313,RTL_000059,2024-12-24,10324,3,Baby Products|Grains & Pasta|Snacks,Unilever|Dangote|Coca-Cola,BNPL,10324,17
TXN_00000314,RTL_000059,2024-12-26,5405,4,Baby Products|Personal Care|Confectionery|Cooking Ingredients,Nigerian Breweries|Unilever|PZ Cussons,BNPL,5405,18
TXN_00000315,RTL_000059,2024-12-27,9597,4,Dairy|Grains & Pasta|Beverages|Baby Products,Coca-Cola|Dangote|PZ Cussons,BNPL,9597,19
TXN_00000316,RTL_000060,2024-08-26,2846,3,Snacks|Dairy|Frozen Foods,Unilever|Coca-Cola|Cadbury,BNPL,2846,1
TXN_00000317,RTL_000060,2024-08-31,9222,5,Frozen Foods|Household Items|Confectionery|Dairy|Snacks,Dangote|Flour Mills|Nigerian Breweries,BNPL,9222,2
TXN_00000318,RTL_000060,2024-09-13,6152,1,Grains & Pasta,Cadbury,BNPL,6152,3
TXN_00000319,RTL_000060,2024-09-24,5641,4,Household Items|Snacks|Confectionery|Personal Care,Unilever|Flour Mills|Coca-Cola,BNPL,5641,4
TXN_00000320,RTL_000060,2024-10-05,7718,1,Baby Products,Flour Mills,BNPL,7718,5
TXN_00000321,RTL_000060,2024-10-24,7806,3,Snacks|Frozen Foods|Beverages,Coca-Cola|Chi Limited|Dangote,BNPL,7806,6
TXN_00000322,RTL_000060,2024-10-27,6595,5,Confectionery|Household Items|Beverages|Dairy|Frozen Foods,Procter & Gamble|Nestle|PZ Cussons,BNPL,6595,7
TXN_00000323,RTL_000060,2024-10-30,7456,4,Beverages|Personal Care|Baby Products|Snacks,Dangote|Procter & Gamble|PZ Cussons,BNPL,7456,8
TXN_00000324,RTL_000060,2024-11-04,8671,2,Personal Care|Baby Products,Procter & Gamble|Nigerian Breweries,BNPL,8671,9
TXN_00000325,RTL_000060,2024-11-09,10494,2,Frozen Foods|Personal Care,Dangote|Nestle,BNPL,10494,10
TXN_00000326,RTL_000060,2024-12-08,4117,2,Personal Care|Snacks,Nestle|Unilever,BNPL,4117,11
TXN_00000327,RTL_000064,2024-08-16,7332,3,Frozen Foods|Household Items|Baby Products,Procter & Gamble|Dangote|Coca-Cola,BNPL,7332,1
TXN_00000328,RTL_000064,2024-08-31,12403,4,Cooking Ingredients|Grains & Pasta|Personal Care|Frozen Foods,Unilever|Flour Mills|Nigerian Breweries,BNPL,12403,2
TXN_00000329,RTL_000064,2024-09-05,10182,3,Household Items|Confectionery|Grains & Pasta,Chi Limited|Cadbury|Procter & Gamble,BNPL,10182,3
TXN_00000330,RTL_000064,2024-09-11,8830,3,Personal Care|Beverages|Grains & Pasta,Nigerian Breweries|Unilever|Chi Limited,BNPL,8830,4
TXN_00000331,RTL_000064,2024-09-25,10698,1,Confectionery,PZ Cussons,BNPL,10698,5
TXN_00000332,RTL_000064,2024-10-01,10391,5,Confectionery|Frozen Foods|Dairy|Cooking Ingredients|Beverages,Dangote|PZ Cussons|Unilever,BNPL,10391,6
TXN_00000333,RTL_000064,2024-10-10,11520,2,Confectionery|Cooking Ingredients,Flour Mills|Nigerian Breweries,BNPL,11520,7
TXN_00000334,RTL_000064,2024-10-20,9856,1,Frozen Foods,Nestle,BNPL,9856,8
TXN_00000335,RTL_000064,2024-10-29,7506,2,Household Items|Beverages,Nigerian Breweries|Chi Limited,BNPL,7506,9
TXN_00000336,RTL_000064,2024-11-18,7487,1,Confectionery,Coca-Cola,BNPL,7487,10
TXN_00000337,RTL_000064,2024-11-27,8832,2,Confectionery|Dairy,Unilever|Procter & Gamble,BNPL,8832,11
TXN_00000338,RTL_000064,2024-12-12,4304,4,Baby Products|Cooking Ingredients|Snacks|Dairy,Nigerian Breweries|Chi Limited|Coca-Cola,BNPL,4304,12
TXN_00000339,RTL_000064,2024-12-24,9628,3,Personal Care|Confectionery|Household Items,Unilever|Procter & Gamble|Coca-Cola,BNPL,9628,13
TXN_00000340,RTL_000064,2024-12-28,15281,3,Grains & Pasta|Household Items|Confectionery,Unilever|Procter & Gamble|Nigerian Breweries,BNPL,15281,14
TXN_00000341,RTL_000066,2024-12-24,15275,4,Frozen Foods|Baby Products|Cooking Ingredients|Beverages,Chi Limited|Nestle|Nigerian Breweries,BNPL,15275,1
TXN_00000342,RTL_000066,2024-12-25,13726,3,Personal Care|Cooking Ingredients|Dairy,Procter & Gamble|Cadbury|Coca-Cola,BNPL,13726,2
TXN_00000343,RTL_000066,2024-12-26,14204,2,Beverages|Baby Products,Chi Limited|Dangote,BNPL,14204,3
TXN_00000344,RTL_000066,2024-12-26,8904,2,Household Items|Frozen Foods,Dangote|Cadbury,BNPL,8904,4
TXN_00000345,RTL_000066,2024-12-26,14190,5,Confectionery|Cooking Ingredients|Household Items|Grains & Pasta|Dairy,Flour Mills|Nigerian Breweries|Unilever,BNPL,14190,5
TXN_00000346,RTL_000066,2024-12-27,10059,4,Household Items|Cooking Ingredients|Confectionery|Dairy,Chi Limited|Nestle|Procter & Gamble,BNPL,10059,6
TXN_00000347,RTL_000066,2024-12-27,20097,3,Confectionery|Dairy|Beverages,Coca-Cola|Nestle|Procter & Gamble,BNPL,20097,7
TXN_00000348,RTL_000066,2024-12-29,16539,5,Snacks|Frozen Foods|Household Items|Baby Products|Confectionery,Nigerian Breweries|Flour Mills|Chi Limited,BNPL,16539,8
TXN_00000349,RTL_000066,2024-12-29,14136,4,Snacks|Personal Care|Household Items|Grains & Pasta,Nigerian Breweries|Flour Mills|Dangote,BNPL,14136,9
TXN_00000350,RTL_000066,2024-12-30,14877,5,Dairy|Beverages|Personal Care|Grains & Pasta|Confectionery,Procter & Gamble|PZ Cussons|Flour Mills,BNPL,14877,10
TXN_00000351,RTL_000066,2024-12-30,15255,3,Beverages|Grains & Pasta|Cooking Ingredients,Nigerian Breweries|Flour Mills|Chi Limited,BNPL,15255,11
TXN_00000352,RTL_000066,2024-12-30,16449,5,Snacks|Beverages|Confectionery|Personal Care|Frozen Foods,Procter & Gamble|Cadbury|Flour Mills,BNPL,16449,12
TXN_00000353,RTL_000071,2024-09-03,11568,3,Cooking Ingredients|Grains & Pasta|Confectionery,Nigerian Breweries|Flour Mills|Dangote,BNPL,11568,1
TXN_00000354,RTL_000071,2024-10-03,6166,4,Baby Products|Confectionery|Grains & Pasta|Dairy,Unilever|Nigerian Breweries|Cadbury,BNPL,6166,2
TXN_00000355,RTL_000071,2024-11-14,5136,5,Beverages|Personal Care|Dairy|Snacks|Frozen Foods,Coca-Cola|Dangote|Flour Mills,BNPL,5136,3
TXN_00000356,RTL_000071,2024-11-18,5371,1,Beverages,Coca-Cola,BNPL,5371,4
TXN_00000357,RTL_000071,2024-11-28,6250,1,Beverages,Cadbury,BNPL,6250,5
TXN_00000358,RTL_000071,2024-12-01,6754,4,Frozen Foods|Cooking Ingredients|Dairy|Snacks,Dangote|Nestle|Cadbury,BNPL,6754,6
TXN_00000359,RTL_000071,2024-12-03,4865,3,Baby Products|Confectionery|Personal Care,Dangote|Procter & Gamble|Cadbury,BNPL,4865,7
TXN_00000360,RTL_000073,2024-08-18,22423,3,Confectionery|Cooking Ingredients|Grains & Pasta,Coca-Cola|Procter & Gamble|Chi Limited,BNPL,22423,1
TXN_00000361,RTL_000073,2024-08-19,20723,3,Beverages|Snacks|Grains & Pasta,Cadbury|PZ Cussons|Dangote,BNPL,20723,2
TXN_00000362,RTL_000073,2024-09-07,32941,5,Personal Care|Frozen Foods|Grains & Pasta|Household Items|Baby Products,Nestle|Unilever|Chi Limited,BNPL,32941,3
TXN_00000363,RTL_000073,2024-09-10,15577,1,Snacks,Dangote,BNPL,15577,4
TXN_00000364,RTL_000073,2024-09-16,22654,2,Baby Products|Beverages,Procter & Gamble|Flour Mills,BNPL,22654,5
TXN_00000365,RTL_000073,2024-09-27,34582,2,Snacks|Frozen Foods,Flour Mills|PZ Cussons,BNPL,34582,6
TXN_00000366,RTL_000073,2024-09-30,23220,4,Dairy|Cooking Ingredients|Beverages|Baby Products,Nigerian Breweries|Chi Limited|PZ Cussons,BNPL,23220,7
TXN_00000367,RTL_000073,2024-10-06,21693,2,Grains & Pasta|Household Items,Dangote|Coca-Cola,BNPL,21693,8
TXN_00000368,RTL_000073,2024-10-07,27403,4,Dairy|Personal Care|Confectionery|Frozen Foods,Dangote|Cadbury|PZ Cussons,BNPL,27403,9
TXN_00000369,RTL_000073,2024-10-24,14916,4,Grains & Pasta|Dairy|Snacks|Personal Care,Nestle|Unilever|PZ Cussons,BNPL,14916,10
TXN_00000370,RTL_000073,2024-11-14,31331,3,Dairy|Frozen Foods|Personal Care,Cadbury|PZ Cussons|Nestle,BNPL,31331,11
